review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R16KF05EO8CYJ3,B0B75RL6JX,4.0 out of 5 stars Pretty decent earbuds,Cam Wood,4,I got these for my son and he really likes them. I also tried them and thought the sound quality was pretty good and the anc pretty good. They're not spectacular and I was kinda hoping for more as my other son has some Skullcandy headphones and the bass on them is incredible.,"Reviewed in the United States April 2, 2024",AFMCM3ECORVWNK2ZRJILWDSKPX3A,True,0,Color: BlackStyle: Rail ANC
R2HOUFNILOE1A3,B0B75RL6JX,5.0 out of 5 stars Better than airpods,Kelly,5,OMG these earbuds are better than airpods. I highly recommend these headphones,"Reviewed in the United States August 4, 2024",AG34SUONHYKF7ZRTKOVPA7XWYSRA,True,0,Color: BlackStyle: Rail ANC
R2ZSE3QH9B8J1I,B0B75RL6JX,5.0 out of 5 stars Buy them,Your Reviewer 👍🏼👎🏼,5,"The media could not be loaded. So I have noise canceling rail, buds, and non-noise canceling rail buds. They’re both really good the non-noise canceling ones. I got on a huge discount on their website. So I grabbed them. You’ll rarely find the noise canceling ones on sale so just beware of that because I thought I was ordering noise canceling and I was not.These are noise canceling your ears really really good. I move around a lot. I talk a lot and earbuds. Just do not stay in my ears. I have a weird shaped ear I guess. They don’t stay in my ears no matter what and these do and they work really good!Keeps the charge really really good. I’ve charged mine like twice since I’ve got them and I’ve had them for well over a month.","Reviewed in the United States May 11, 2024",AHW2WKDDHSK6E6PJK35RUA6DPUSA,True,16,Color: BlackStyle: Rail ANC
R1EM4D5AWEDFNF,B0B75RL6JX,"5.0 out of 5 stars The battery life is great, very satisfied.",roy alexander pena,5,"so I've been using these for two weeks now and I'm very satisfied I mean they got great sound quality, great bass, decent microphone and they are very comfortable I personally use the small ear tips but they fit great. the touch controls are amazing and the voice control is really good the only downside about the earbuds is that you have to leave the skullcandy IQ app open if you want the voice control feature. oh and the battery life is awesome I can use these all day and charge them for a little while and then keep using them.but overall these are great.","Reviewed in the United States May 21, 2024",AESWUT4AFLDMIYB356TWBPCTHPYQ,True,3,Color: BlackStyle: Rail
R214TSCMO5RZIJ,B0B75RL6JX,3.0 out of 5 stars Mid sound mid performance.,Mark Redding,3,One of the ears is out of power 20% of the times I go to use these. Probably connection issues in the case. Not a fun problem.,"Reviewed in the United States July 25, 2024",AEN2KR6OSZKXIDFG4MH3ACEIGGFA,True,0,Color: BlackStyle: Rail
R13LXGHP1KEGA0,B0B75RL6JX,5.0 out of 5 stars Love em,Isaac,5,I love them largest drivers in the earbud market,"Reviewed in the United States August 3, 2024",AF33HXEYVYC27GBMSTZW4KWWHCMQ,True,0,Color: BoneStyle: Rail ANC
RWSDQCPLX990R,B0B75RL6JX,2.0 out of 5 stars Downgrade from Indy ANC,Eli,2,"Pretty disappointed in these, as they are literally a downgrade in almost all metrics from the Indy ANCs I have had previously. Sound quality seems fine, but that's about it. MANY connection issues including; The earbuds not pairing correctly sometimes, The earbuds will not disconnect or shut off when put in the pod, if the pod is not charged. The touch controls seem to require a random amount of touch/force to activate each time(sometimes a brush of hair will trigger it, sometimes a full pressed finger won't). The list goes on.Most of this could be excused, or at least justified by the relatively inexpensive price, except I have owned two different pairs of the previous model the Indy ANC and neither of them had these problems.TLDR: Worse product than the previous iteration for the same money. Womp womp.","Reviewed in the United States August 22, 2024",AFZFPSBDGQHEU3QLLAOMPLXDGEWQ,True,0,Color: BlackStyle: Rail ANC
R1HA7DY0QEQ4CV,B0B75RL6JX,"4.0 out of 5 stars Buy it for the sound, not the ANC",Luis C. Diaz,4,"I have the first Rail earphones, and I purchased these to check them out. Soundwise, these are solid, and I like how they fit. If you can swap the ear tips for foam, you will get a much better sound and fit.The ANC and transparency are sub-par. I have similar-priced Jlab earphones with ANC and transparency that do a better job. I also have the Beats+ earphones, which are top-level on ANC and transparency.Although I like how they sound and fit, their main advertised feature, active noise cancellation, is not their most robust feature. Future firmware upgrades could make them better. These are all right, but buyer beware - preferably buy if on sale.","Reviewed in the United States November 7, 2023",AGD5UG3GIGHLQSXR2D44JMZSIBSQ,True,0,Color: BlackStyle: Rail ANC
R2I0IQ3XB63SDZ,B0B75RL6JX,3.0 out of 5 stars Found out I got sensitive ears and had a reaction to these.,Ben Rakes,3,"Never knew I had sensitive ears, but had a reaction to these. Switched out the soft in your ear part 3 times with the same result. They work good","Reviewed in the United States July 17, 2024",AER4J44RP42MSGUKAHRUEO6CZY6A,True,0,Color: BlackStyle: Rail ANC
R9A5XMRNIS5SM,B0B75RL6JX,3.0 out of 5 stars Ok for the money,mike hoban,3,Decent play time. They could be louder sensitive to the touch they disconnected or stop playing when you adjust them in your ears. Don't love them don't hate them.,"Reviewed in the United States July 22, 2024",AEVFD6YVSOGCQQTOZLK23BXJ5Y7A,True,0,Color: BlackStyle: Rail ANC
R3C9ITFW7VFEYD,B0B75RL6JX,3.0 out of 5 stars Not Compatible with Conch Piercings,Elizabeth Juntunen,3,"The sound is awesome, the battery life is awesome, the ANC works really well. But these are so uncomfortable with a conch piercing I'm going to have to have to return these. I can't wear them for more than 20 minutes at a time in my right ear. The touch controls are also super sensitive so I adjust them and it pauses.","Reviewed in the United States June 25, 2024",AEDPUKZZRXEOQHH4OXIDW55XPCXA,True,1,Color: BlackStyle: Rail ANC
R3GHVD40F9MWL6,B0B75RL6JX,5.0 out of 5 stars Excelente,TITO,5,"Me agradó todo, el sonido ,el control por voz lo fácil que es usarlos y la duración de la batería es excelente los recomiendo","Reviewed in the United States July 22, 2024",AHQUOR6KVUS4C24MBM2HXL552O6A,True,0,Color: BlackStyle: Rail ANC
RV5UPOIE32IWD,B0B75RL6JX,3.0 out of 5 stars Nice sound but...,Pao Vue,3,These are nice looking and sounds great but they don't stay in my ears. I always have to keep adjusting then to stay and they've almost fell in the toilet a couple times already lol. I'm going to have to look for new earbuds soon.,"Reviewed in the United States July 2, 2024",AERXUXTWL3MS67NHX2UMLFS2MNRQ,True,0,Color: BlackStyle: Rail ANC
R6X3PZ138MC3D,B0B75RL6JX,3.0 out of 5 stars Buen audio,mateo auquilla,3,El ANC FUNCIONA EXELENTE PERO cuando se activa el modo atención no se escucha nada,"Reviewed in the United States July 13, 2024",AFYBHJLOLNFK5RQGWO5CXRXBB66A,True,0,Color: BlackStyle: Rail ANC
R2159V3AJJ4UEF,B0B75RL6JX,5.0 out of 5 stars In love,Kita,5,Honestly I been using skullcandy since I was in middle school u can't ever go wrong with this brand in my opinion great quality and the anc and everything else is spot on voice control can get testy and sometimes not work however it's not to often just open app and it reboots it also I'm sure as technology advances these things will be fixed in future they r upgradable and all around one of the best earbuds to have quick warning tho the buds r silicone so if silicone makes ur ears itchy that may be a problem I personally have itchy ears my whole life with headphones but I get by and it's not a deal breaker for me however this is more for others that this would be issues with,"Reviewed in the United States March 18, 2024",AFHBYDRL7IXLW5ZFHAFL22C6VFHQ,True,2,Color: BlackStyle: Rail ANC
R38TZJKDBJ00DZ,B0B75RL6JX,"3.0 out of 5 stars Great sound, uncomfortable if worn for too long",Mosses,3,"The sound on these are very nice, clear and crisp and deep base. Unfortunately, after wearing for a couple of hours my right ear became sore. The next couple day it felt as though my ear had an ear ache! Maybe I have abnormal ears but it made these ear buds unusable for me","Reviewed in the United States June 21, 2024",AHX6IZ4O3LH4NKQSQTIUAGDYOULQ,True,0,Color: BoneStyle: Rail ANC
R2E938IAQPNT6S,B0B75RL6JX,3.0 out of 5 stars Not functioning properly,Marcos,3,I feel discouraged about this product since only the right side works. The left earbud turns off as soon it leaves the charging case. The problem might be because it’s not charging. Even though I feel something else is wrong with my left earbuds.,"Reviewed in the United States June 14, 2024",AHL4EVTRITGWTRO6E6SVMQ6DKRWQ,True,0,Color: BlackStyle: Rail
R1YMM4G0EFRAEK,B0B75RL6JX,4.0 out of 5 stars ANC is just an advertisement gimmick,ABW,4,Dont buy it if you are hoping that it have a decent ANC feature. Other than that it is a well rounded product.,"Reviewed in the United States March 25, 2024",AF5K7RLXBML4LDLBODX3G2C5M2EQ,True,0,Color: BlackStyle: Rail ANC
R22R0HNR1KGIBL,B0B75RL6JX,5.0 out of 5 stars Strong bass!,jeannie,5,"Love these headphones! I didn't want to break the bank, but also wasn't trying to find something cheap. These are perfect midrange headphones that have a great bit of customizable sound settings in the app!","Reviewed in the United States July 10, 2024",AEGB7KMPFE3DCU6FEZUACFOHKVYA,True,0,Color: BlackStyle: Rail ANC
RRZKYKJDBQDPR,B0B75RL6JX,5.0 out of 5 stars excelentes audífonos,Gustavo Rojas,5,los recomiendo 100% buen sonido a un precio accesible buena cancelación de ruido y su app es muy buena y fácil de usar,"Reviewed in the United States July 17, 2024",AET6O3H3ZF6A3PD3OMTODYIPK5IQ,True,0,Color: BlackStyle: Rail ANC
R6BBSFYBPABHS,B0B75RL6JX,3.0 out of 5 stars Overall they're pretty good,Colter,3,"I was pretty taken off guard by all the features these had compared to cheaper older earbuds I've had, the features and everything are great, good sound quality. The only complaint I have is that the noise cancelation, ambient sound setting, and regular earbuds sound setting all sound exactly the same for some reason which was honestly a bit of a bummer because I got these earbuds for that feature specifically but whatever they're nice. They also look pretty cool.","Reviewed in the United States May 25, 2024",AFWWY47ZQQSUDXCHIX6K3WQJBVLQ,True,1,Color: BlackStyle: Rail ANC
RJYA1H2VTETTN,B0B75RL6JX,"3.0 out of 5 stars Good, but doesn't charge in the box half the time",HazelAnne,3,"They last a while when they do charge, but they often just don't charge when you put them in. It also connects to your phone while in the box sometimes.","Reviewed in the United States July 9, 2024",AEY6VEZCKZ4PC3IPW6RJQAHPBELA,True,0,Color: BlackStyle: Rail
RMAQ6ZQTGIBI4,B0B75RL6JX,5.0 out of 5 stars Muy buenos,Senovio Muñoz,5,Buen presio,"Reviewed in the United States August 1, 2024",AECRG5UIPPWUOGJRLLSQ227XCW3Q,True,0,Color: BlackStyle: Rail ANC
R1VIDEM80IEUVK,B0B75RL6JX,5.0 out of 5 stars LOVE,Christine M Jones,5,"I love the volume and Bass on these guys. The different size tips are perfect..well for me they are, they stay in my ears no matter what I'm doing , the app is helpful. The equalizer is awesome. I'd love louder, but that's just my preference, I want it to rattle my brain literally, they're loud, don't get me wrong. Only dislike, more of a little annoyance is, they're very touchy, it's not a deal breaker, I've gotten used to it already. They last all day as far as battery, my right seems to ALWAYS drain quicker, it's weird, but again, not a deal breaker. I will honestly say, I've tried so many brands, and skullcandy is just IT , every aspect, skullcandy is IT. Keep it up skullcandy , great job. Can't wait to see what's next.","Reviewed in the United States September 3, 2024",AELWWUUPSVTAANZMGW6DA22DSCZQ,True,1,Color: BlackStyle: Rail ANC
R3OPHZVX0OPQKG,B0B75RL6JX,5.0 out of 5 stars Surprisingly pretty decent,DG57,5,"Normally my reviews are very short and to the point however this one's going to be a little bit longer. I didn't think that these would actually be worth it but in fact they are. There are extremely many features that are missing on very expensive earbuds. And I'm talking the big brands...First I'll tell you that when you do set up with the app a hearing test it actually does work it helps greatly especially if ones hearing isn't what it used to be. Secondly, as with most, you can set your equalizer to your own personal settings if you want to. The sound, or music, actually doesn't sound awful again I was a bit surprised. Now another thing that is usually a problem for me just keeping my buds in my ears at all times. Well please actually stay in perfectly and they don't hurt one bit and that's using them for at least 9 hours in a row without taking them out. The battery life as far as I know it looks like it might be pretty good unfortunately I haven't given it enough time to judge that but by the usage I have had with the buds they seem to hold up relatively well with ambient on. Basically I'm very satisfied with these I will keep them and hope that they do keep them updated as they should when needed.Now one con is the app is a pain in the butt. It has to always know you're nearby settings it always ask you to have Bluetooth on, which is already on and the buds are already connected before you get into the app. I don't get that one maybe they'll fix it and the other which is unfortunately the case. The case is a bit flimsy and when you want to try to keep the lid open it keeps falling down so I think that that was a architectural design flaw other than that they're definitely worth it I'll get over the case problem all I have to say is if you want them you'll be happy with them. Used with an Android device.","Reviewed in the United States May 1, 2024",AHGEE6GHAOLR2CPHPYAGVOP4D4DQ,True,17,Color: BlackStyle: Rail ANC
R2P911VTMFZQ9C,B0B75RL6JX,4.0 out of 5 stars Definitely worth the money.,JEB,4,"Are they comparable to some of the top brands? If you consider price, they may be better. My previous buds include Bose and Samsung so this is the basis for my comparison. Pairing was uneventful and the Skull IQ app is easy to use. ANC and Stay Aware feature work as advertised. Fit is comfortable and secure. Audio is more than acceptable; especially is you use the Skull IQ app to customize the sound as well as the included hearing test portion of the app to create a personalized profile. For those that suggest there is not enough bass, I recommend using the app to customize the sound and make sure that the buds are tightly fitted. I would buy them again for the price I paid (not sure why but my price was 49.88 new). Might shop harder at the $89 current price.","Reviewed in the United States April 30, 2024",AFMJ35PO4VNBE6RKUFOMU3ONELZA,True,11,Color: BlackStyle: Rail ANC
R1TYWKUO3ELIOS,B0B75RL6JX,5.0 out of 5 stars I've had lots of ear buds,Katie,5,"I've had lots of ear buds, these are by far one of the best! They hold a charge foe a long time, comfortable in your ear, performance is great, charges fast, very durable and sound is stability. Great value for the money.","Reviewed in the United States August 24, 2024",AFRSSJC3L5TZ5J65S7XCDCF5JHWQ,True,2,Color: BlackStyle: Rail
R3H10YDL5HCE03,B0B75RL6JX,"1.0 out of 5 stars Allergic reaction, weak app, connectivity issues",Mack,1,"Edit: added more at the endIf you had an allergic reaction to Samsung Buds 2 or their other earbuds, you'll react to these as well. I wore the Rail ANC for less than one afternoon and by dinner my ears were already reacting with liquid discharge. This morning at 4am I had one ear almost totally crusted over and still leaking while the other was leaking but less crusted. I've had this reaction before and I suspect it's the material used for the inserts. Also, the little logo they put on them didn't help either. Anything that causes friction in the ear canal is a stupid idea. I got these for a trip I'm taking on a plane across country and I'm kinda screwed now because I can't return them in time to get something else. My old wired headphones from when I bought my Samsung pgone don't react, so I took those ear inserts and luckily they fit, so I through them on. Once my ears stop reacting and chill out, I'll see if that fixes the issue in time for my trip.As far as function goes, the headphones are okay at best. They can get plenty loud to the point that ANC or their Stay Aware pass through mode mean nothing. It's nice to know I can listen at lower volumes like I prefer and still have ambient noise be mostly audible or have anc keep things subdued. But subdued is the best they give and mostly audible ambient noise is about as much as you can expect. These aren't stellar at either. Doable, but not something I'd laude about.They sound pretty good for what they are. Not sure if I'd say they're $100 headphone quality or value, allergies aside, but they don't sound awful by any means. Music was clear and had some rumble. I used the sound personalization and it was easy enough to get decent sound. There a bass boost, general music and podcast sound setting with a customizable equalizer in the app as well.The buttons on the side are touch activated and finicky. I tend to tap fast and expect fast responses, but these prefer a more methodical pace. The sweetspot for where to touch is also funky, but I started getting it after a few hours. Also, the audio queues are clear enough, but an option to remove them would make things feel faster. Also, if they're not in my ear, I wish touch capacity stopped. Plenty of time I took one out and accidentally started changing tracks, changing volume and activating pairing mode.I remapped all the touch responses and even changed what ear did what. One tap on either paused, double tap on left was volume down, on right it's volume up. Three taps left was previous track and same on the right was skip ahead. Long press in either toggles ANC on/off and pass through audio. I appreciate customization like that.For what stands out as good, I'd say it's the voice prompts. Much quicker to respond than on my phone or watch and that's kinda sad because it's the feature I'll probably never use and cared rhe least about, but seemed so much better than my phones inbuilt assistant that Samsung spent so much time, effort and money on to develop (rip bixby). If you like using voice commands, that's gonna go great, although the ""take photo"" command doesn't work with my Samsung's camera app. Again, not something I was after anyways.One of my favorite features was the built-in tile function for finding them if I lose one or both. The tile app isn't super intuitive, but I mostly figured it out and stumbled my way into it connecting both buds. It creates a tone I can hear when the room in my apartment is silent and has a directional sensor to let me know if I'm getting hotter or colder. Granted, it's not terribly responsive, sensitive or consistent, but if I moved slowly through a room, I bet between the proximity sensor and sound I'd probably find one if I lost one. It's a nice feature to have where I'd otherwise be totally screwed, so I'll take a win where I can with these.I got these on pre-order. When they were scheduled to release after 2 weeks, they ended up coming 10 days earlier or less. It seems weird i had to pre-order when people said they were already at Walmart for a couple weeks, but whatever.I'll update after my ears recover and try them using the non-reactive ear inserts from my old wired heaphones and see if they don't react again. I was furious about my Galaxy Buds 2 causing this reaction, but my wired stuff and my LG Tone Platinums never caused an issue. If it weren't summer and the LG Tone Platinums weren't makeing my neck hot, I might never have bothered looking at this style Bluetooth buds again. But it's a trip to a Nevada training center after the hottest july month on record in human history with averages around 110 in the area I'll be. I thought I'd take a chance on mild comfort. I'm hoping I didn't waste my money now that almost out of time.EDIT: It's been a few days so I'll add more input. Battery is pretty good, but it's not enough to bump a star.The app Skullcandy IQ is awful. It's what controls your key presses. The problem is the app is always on, but loses connection and resets all your programmed key presses. I end up having to reset them every day when they eventually connect poorly. The app logo constantly in my phones notification bar isn't necessary or tell me any input about my headphones. If it at least told me battery levels or connection status, maybe I wouldn't be so annoyed, but this just ISN'T ready for prime time.Also, the ear inserts are what caused the allergic reaction. They jerryrigged replacements I found by chance from a totally different set of wired buds from an old phone work well enough, but I shouldn't have to find my own replacements. At least having an option for different inserts that are non-reactive would be beneficial like memory foam or whatever. Again, Samsung Buds 2 had this EXACT issue and replacing inserts with an aftermarket set was the only solution. For a list of symptoms, it's pretty unmistakable: liquid discharge, discolored mucousal discharge in ear, weeping ear, flaking and scaly skim that seems to build up and shed, pain itching, inflammation, basically a large skin irritation in your ear canal that, if unmanaged, becomes a severe ear infection. Samsung got sued for it and has been paying out for their affected customers. Skullcandy is headed the same way with these unless they have a hypoallergenic replacement in the wing.If the connectivity issue wasn't so bad and not saving my preset remapped button setting wasn't so annoying, perhaps I would add a star or two, but this isn't ready for release and I'm probably returning after giving another day or two. Really sucks I'm screwed out of my trip for headphones, but I'm not gonna struggle with a new set of buds I paid good money for. I'll just go back to wired at this point.","Reviewed in the United States August 6, 2023",AGBD5VMAS2AAPL36TJ7KCLJ6HJNA,True,33,Color: BlackStyle: Rail ANC
R2LT64DQ1X3GZN,B0B75RL6JX,3.0 out of 5 stars Immediate issues,xjarius,3,"I have long been a fan of Skullcandy headphones and earbuds, at least 10 - 15 years. The earbuds were always decent and sturdy, even if you got cheaper ones.My last pair of true wireless earbuds were the Skullcandy Indy earbuds, and I was so sorry to see these were no longer being made.But I was looking forward to the Rail ANC earbuds. First, ANC! Second, a decent IPX4. Third, great battery life. Plus, they cost more, so they must be higher quality, right? So I splurged a little on June 28, 2024. These earbuds sound pretty good. I can tell only a minor difference when the ANC is on and when it's off. The passthrough mode is okay, maybe about as good as the Indy's. The battery life was amazing. That's right. Was. We'll get to that. I loved using the app SkullIQ, where you can customize control settings. I was able to change what the number of taps on the sensor does. Super cool!My list of gripes as of 8/23/2024.First of all, how did my right earbud stop working within the first month? There's a sound when you press the sensor. Within 2 weeks, it started randomly making the sensor pressing sound. Then it started saying Pairing... pairing... as if I was doing long single presses. Then it started skipping to the next track(triple press) and trying to start Spotify* (double press). Within the first month it just wouldn't power on at all. I tried all the tricks and worked with Skullcandy support to no avail. They suggested I submit a warranty claim.*Sidenote: how does it fail to open Spotify whether I'm listening to Spotify or not?).Sometimes they will connect to my phone even thought they are in their case and should be off. My Indy's would do this, too, but it took at least a year or two before that started. This started within the first two months.Every once in a while they wont even connect and you will have to go to settings, forget device, then pair them to your phone again. This is what Skullcandy support had me try to fix the right earbud. Occasionally I need to do this on the left earbud as well. Well if you do this, you have to customize the SkullIQ app again.The case is cheap. My Indy's case was solid and sturdy. It had a few LEDs to indicate how much battery life was left in the case. This new one is flimsy with one light that shows you if the battery is being charged or not.Lastly, the Indy's stayed in my ears much better than the Rail's do. So I'm constantly needing to readjust them in my ears. With a name like Rail, I figured it was made for an active lifestyle. I wash windows for a living, but these things don't stay in my ears too well.As of today, they are in the mail headed to San Diego for the warranty claim. Hopefully, I get a somewhat better product when it's returned.","Reviewed in the United States August 23, 2024",AHV5ROMBVTEEYRVPTVNTHS7P52EA,True,0,Color: BoneStyle: Rail ANC
RQBE8LOFHEMNF,B0B75RL6JX,5.0 out of 5 stars These buds murder AirPods Pro 2,Joshua Busby,5,"Tl;dr - Here’s what you probably came here to find out:- Sound quality is phenomenal. Deep bass and rich crystal clear highs. Hands down better than AirPods Pro 2, and significantly so imo.- Battery life is the longest I’ve ever experienced, once again shaming Apple.- Noise cancelling is great. For this, I’d say it’s equal to AirPods Pro 2, if not slightly better.- They fit very snugly in my ears and don’t fall out with movement. They come with three pairs of ear tips, each a different size.- Very good construction and premium feel. They also look really good.- The charging case can either be charged with a type-C wire, or on any wireless charger by laying them down on the charging pad.- The Skullcandy IQ app is actually useful with features such as custom EQ, voice control configuration, ANC controls, etc.Long version:Borrowed my Wife’s AirPods Pro 2 off and on for a week before deciding to give these a go as they were 50% off, and as someone who listens to metal and hard rock, these things absolutely murder Apple’s flagship buds. As far as sound quality and loudness, going from the AirPods Pro 2 to these was like going from ramen noodles to premium ribeye. The bass is right where it should be, and the treble is crystal clear and clean. Loud is an understatement. I use Spotify Premium and am happy with the EQ within that app, but the EQ within the Skullcandy app is really great as well. These are made well and feel great. Battery is roughly 6-7 hours, so really great. They fit great, are very comfortable, and don’t fall out with movement. All in all, these buds are amazing. Apple can’t compete.","Reviewed in the United States April 26, 2024",AE6BWRNCJSN5J52HYLXDSZSZT6MQ,True,36,Color: BlackStyle: Rail ANC
R3FZPBV5FU3RB4,B0B75RL6JX,5.0 out of 5 stars Impressive battery life!,Matthew H.,5,"I previously owned the Skullcandy dime2 earbuds, but I was having to charge them every few days. With these earbuds, the battery life lasts considerably longer saving me from having to charge them constantly. The case is very sturdy and the noise cancellation is superb. Because of the sound quality and noise cancellation I can listen to music in a noisy gym without having to crank the volume way up. I am glad I spent the extra money on these rather than getting the dime 2 earbuds again.","Reviewed in the United States September 7, 2024",AFCKT7TYPROTLCNKAYFK3OJTFBLQ,True,0,Color: BlackStyle: Rail ANC
R3AVK4OZJY3SH,B0B75RL6JX,4.0 out of 5 stars Great ear buds,Sean w,4,"These earbuds are great, they have a long battery life, are comfortable with good sound. I've yet to find a pair of these that will stay in my ear completely but these stay in longer than any others I've had. Skull candy makes great products and for the cost you can't beat these.","Reviewed in the United States August 25, 2024",AHNK3HCWAZK3SUMPR3AZWOPRQOCA,True,0,Color: BlackStyle: Rail
R3BPYMHDKJ1HDW,B0B75RL6JX,4.0 out of 5 stars Really impressive,Carol Browning,4,Have had many different Skullcandy earbuds and these are the best so far. Very comfortable and the sound is really good. Disappointed that they use a different app to mange then the previous models and that's why I gave it 4 stars instead of 5.I love the fact that you can pair to 2 devices at once. I use this at work and can pair to my work laptop and my phone at the same time. Really love that feature. Battery life is good and the case isn't overly big and easy to carry in your pocket.,"Reviewed in the United States July 22, 2024",AEUWQVUEJSNNEHU2BNE5TW3YL3SQ,True,0,Color: BlackStyle: Rail ANC
R38UEO0J0FF1Y,B0B75RL6JX,4.0 out of 5 stars Would recommend,Jesse Garcia,4,"The sound is what you would expect from Skullcandy, really bass heavy, which I enjoy. I like being able to use the Skullcandy app with these earbuds. With the app you can change the equalizer, switch sound modes, and customize the touch functions. I also like The voice control function. The only thing that I have a slight problem with is the fit. I use these headphones while I work and as I get sweaty they start to slip out a little bit and I have to stop and readjust. But other than that I really enjoy these headphones","Reviewed in the United States July 14, 2024",AGNAGTW7TSK4N7T24SFFAUZS7MXQ,True,1,Color: BlackStyle: Rail ANC
R22ZFPAU9YN9YO,B0B75RL6JX,"3.0 out of 5 stars Good for the casual listener, they are unreliable for the busy person.",RiftCo,3,"After trying these out for a month I have decided that I don't particularly enjoy the product. They do sound great but the caveat is the reliability in pairing.The pros:Great sound, awesome EQ options, the app allows a bunch of personal customization settings that I did enjoy.The cons:The gesture button is smack dab on the rear of the headphone driver. When I would push in the headphones to secure them in my ear better, while listening to them or on the phone, I would always pause/hang up on accident.The EQ settings stay the same for both music and phone calls. I like some bass in my music.. but not so much on my phone calls.By far the killer of this product is the amount of times I had to re-pair the headphones to my phone. It is very inconvenient to do especially when I am in a rush and need to make a call.I'm always on the go, and rely on headphones heavily for entertainment and business. For a casual user these buds are great. But they are not good a good workhorse product.","Reviewed in the United States August 27, 2024",AGDJLCOCQIOK772SPQI54YY7AK4Q,True,0,Color: BlackStyle: Rail ANC
R1HT2LMINJ0J8X,B0B75RL6JX,4.0 out of 5 stars not bad. good enough for the price,Dinesh Bajracharya,4,bought it as a gift for my brother. he liked it. but from my perspective it feels a bit cheap. the plastic body seems very undurable,"Reviewed in the United States August 18, 2024",AETMEXS664R4XRASVMRWJDW75F6A,True,0,Color: BlackStyle: Rail ANC
R27C2WS3LK79C2,B0B75RL6JX,4.0 out of 5 stars Thoughts.,Cesar Salas,4,Sounds cool like their previous earbuds but as the previous the main downside is that they fall off a bit to easy for me no matter what eartip I use provided in the package.,"Reviewed in the United States August 10, 2024",AGRGWYYBHP55HGUWMURAQ2K6GCQQ,True,0,Color: BlackStyle: Rail ANC
R1JKFM4LUI7S8N,B0B75RL6JX,5.0 out of 5 stars Awesome Sound,Sean Stanley,5,"Awesome sound from these little ear buds. Great for working out or just chilling. I am able to hear what is going on around me so going out for a run I can still hear traffic or others around me. That feature can be turned off so if i want to immerse myself in the music or a movie, I can do that as well. I am real pleased with the quality of sound and the excellent bass these have. Highly recommend.","Reviewed in the United States August 14, 2024",AHWFIXRCFCH6CWLSU7AJFX44A27A,True,0,Color: BlackStyle: Rail ANC
R2T1NRXO5997GD,B0B75RL6JX,"2.0 out of 5 stars Unfortunately, not a great purchase… but I am keeping them.",Kyle H.,2,"I had skull candy headphones as a kid, and loved them. Granted, this is back when headphones still physically plugged into a device or phone. So when I saw these I was super excited. Unfortunately, they ended up being the LEAST enjoyable earbud I have purchased, yet. Before you read further, it is worth noting that a lot of people are super satisfied with these earbuds, so it is extremely likely that this is more about my user preferences not matching with the specs of the item. That being said, the following are the agitations and the positives I’ve experienced since using them:THE CONS:• The earbuds regularly don’t sync with my phone & I am prompted at least 3x a week to “forget” the earbuds and then go through the pairing process again. Not a huge problem, but a mild inconvenience made worse by the regularity in which it happens.• The earbuds fall out of my ears from my jaw moving, which happens often, because my jaw moves when I talk on the phone.• The earbuds require an app to be downloaded to my phone, in order to customize each button sequence to the desired function (I.e. answer phone, play music, skip forward, etc.). The frustration I have with this is that the earbuds can answer a phone call with a tap, but they cannot end the call with a tap. So, in order to hang up, I have to use my phone screen (or wait for the person I’m talking with to hang up).• The earbuds verbalize information about the device, each time you put them in your ear. I can see how some people might prefer this, but I prefer just a simple one or two note “chime” to let me know the earbud is connected to the device. These earbuds state the following, each time I put them in: *chime*… pause… “Battery at __%”… pause… “connected”. This will happen, even if you’re listening to music or are actively talking on the phone & you swap earbuds. Again, not a huge problem, but a frequent nuisance.THE PROS:Now, despite these gripes, I will say that the sound quality of both phone calls and music are REALLY good (for the price of the earbud). Moreover, I have used AirPods, Beats Pro, and JBL earbuds… and I have had a few people tell me that the sound quality of my voice for them (when on the phone) is noticeably better. I did not ask these people before hand, they voiced it on their own accord. One person even said “did you get new headphones?! I can hear you so much better now!”. For these reasons, despite my many personal gripes, I am keeping the headphones. But buyer beware, they are definitely frustrating at times.","Reviewed in the United States August 21, 2024",AFKVKKJVHYVBJLCH466S6QD7JL4A,True,0,Color: BlackStyle: Rail ANC
R33B3X3CD16JB1,B0B75RL6JX,5.0 out of 5 stars Awesome ear buds,Clint Kelfer,5,I have had many ear buds over the years and these are the best I’ve had. The app you use with them offers great customization. I’m sure there are better but at a much higher price point. Definitely worth the purchase,"Reviewed in the United States September 1, 2024",AHZNTYSKFSPQCVXPKCKMXVWCULZQ,True,0,Color: BlackStyle: Rail ANC
R2RU9Z1TDLD5E9,B0B75RL6JX,5.0 out of 5 stars Music to my ears,HLV,5,"My wireless skull candy ear buds are perfect for me. I use them while working outside, and find the easy pause on them is awesome. If I need to pause my music I simple tap on the outer side of one of the ear buds and the music pauses. To start again just a simple tap. The case they come it great also. Its a mini storage case that charges my ear buds within the safety of the case. Love it","Reviewed in the United States August 10, 2024",AFJVKMS46LYXI46FXRFQJKUZFGNA,True,0,Color: BlackStyle: Rail ANC
